Order ID,OrderDate,Gender,Phone,City,State,Product,Category,Customer Segment,Sales Channel,Quantity,Unit Price,Discount,Revenue,Cost,Profit,Payment,Salesperson,Order Status,Customer Rating,Delivery Days,Returned,Customer Satisfaction
ORD10703,07/01/2026,Other,8300500642,Mumbai,Maharashtra,Printer,Office Equipment,Enterprise,Retail Store,7,12000,10,75600,57702.22,17897.78,Net Banking,Meena,Returned,3,8,Yes,4.8
ORD10704,09/12/2025,Other,9896741733,Coimbatore,Tamil Nadu,Keyboard,Accessories,Consumer,Direct Sales,5,1800,0,9000,6730.56,2269.44,Cash,Vijay,Returned,4,4,Yes,3.9
ORD10705,23/02/2026,Male,6714935402,Madurai,Tamil Nadu,Keyboard,Accessories,Enterprise,Online,2,1800,10,3240,2724.99,515.01,Debit Card,Arun,Returned,5,9,Yes,4.6
ORD10706,29/06/2025,Female,6569727653,Trichy,Tamil Nadu,Keyboard,Accessories,Small Business,Online,6,1800,15,9180,8963.09,216.91,UPI,Divya,Returned,4,4,No,5
ORD10707,06/12/2025,Other,6299970281,Trichy,Tamil Nadu,Keyboard,Accessories,Consumer,Online,2,1800,20,2880,2753.86,126.14,EMI,Vijay,Returned,4,2,No,4.9
ORD10708,03/03/2025,Female,7715536378,Bangalore,Karnataka,Webcam,Accessories,Enterprise,Direct Sales,1,3500,8,3220,2573.88,646.12,UPI,Priya,Pending,3,10,Yes,4.2
ORD10709,10/05/2026,Female,8757521784,Coimbatore,Tamil Nadu,Printer,Office Equipment,Consumer,Direct Sales,6,12000,3,69840,60416.2,9423.8,EMI,Meena,Pending,3,6,No,4.1
ORD10710,06/02/2025,Female,6111413563,Trichy,Tamil Nadu,Printer,Office Equipment,Corporate,Distributor,5,12000,10,54000,41164.31,12835.69,Cash,Sneha,Cancelled,3,12,Yes,3.7
ORD10711,13/12/2026,Female,9690010945,Trichy,Tamil Nadu,Headset,Accessories,Enterprise,Distributor,8,2200,15,14960,12157.57,2802.43,EMI,Divya,Completed,2,10,No,2.4
ORD10712,14/06/2026,Male,7478385903,Pune,Maharashtra,Laptop,Electronics,Corporate,Distributor,6,55000,15,280500,244880.45,35619.55,Cash,Sneha,Returned,4,11,Yes,4.6
ORD10713,08/03/2025,Male,6963404085,Hyderabad,Telangana,Smartphone,Electronics,Corporate,Distributor,8,32000,8,235520,159594.45,75925.55,Cash,Priya,Pending,3,8,No,3.7
ORD10714,12/11/2026,Female,8179337292,Kochi,Kerala,Laptop,Electronics,Consumer,Distributor,4,55000,15,,147093.58,39906.42,Cash,Suresh,Completed,1,8,Yes,2.7
ORD10715,01/07/2025,Other,7191752750,Mumbai,Maharashtra,Keyboard,Accessories,Consumer,Retail Store,4,1800,15,6120,5703.63,416.37,EMI,Priya,Pending,5,5,Yes,2.6
ORD10716,22/02/2025,Male,8054278779,Madurai,Tamil Nadu,Mouse,Accessories,Consumer,Direct Sales,8,900,8,6624,4633.81,1990.19,UPI,Meena,Pending,1,9,Yes,3.8
ORD10717,25/04/2025,Other,9460738035,Madurai,Tamil Nadu,Headset,Accessories,Enterprise,Online,1,2200,10,1980,1590.91,389.09,Debit Card,Vijay,Cancelled,4,11,Yes,3
ORD10718,29/06/2026,Other,8410611898,Kochi,Kerala,Smartphone,Electronics,Small Business,Direct Sales,5,32000,15,136000,110706.07,25293.93,UPI,Karthik,Returned,1,6,No,3.5
ORD10719,30/03/2026,Male,6831486336,Bangalore,Karnataka,Keyboard,Accessories,Consumer,Retail Store,7,1800,15,10710,8733.23,1976.77,Credit Card,Rahul,Cancelled,3,9,No,2.3
ORD10720,28/11/2025,Male,9660846675,Madurai,Tamil Nadu,Headset,Accessories,Corporate,Retail Store,4,2200,10,7920,6875.03,1044.97,Debit Card,Suresh,Returned,,10,No,4.3
ORD10721,07/11/2025,Female,9121194116,Mumbai,Maharashtra,Headset,Accessories,Small Business,Distributor,5,2200,8,10120,9286.63,833.37,Net Banking,Rahul,Returned,5,7,No,2
ORD10722,24/05/2025,Other,6868498641,Chennai,Tamil Nadu,Tablet,Electronics,Corporate,Distributor,7,28000,5,186200,151898.09,34301.91,Debit Card,Sneha,Completed,3,7,No,3
ORD10723,08/10/2025,Male,7397938996,Mumbai,Maharashtra,Webcam,Accessories,Enterprise,Direct Sales,4,3500,10,12600,10369.89,2230.11,UPI,Vijay,Returned,2,5,No,2.2
ORD10724,19/10/2025,Other,6317779325,Delhi,Delhi,Laptop,Electronics,Small Business,Direct Sales,5,55000,10,247500,194883.62,52616.38,Credit Card,Karthik,Cancelled,5,4,Yes,3.3
ORD10725,26/10/2025,Male,9739736791,Bengaluru,Tamil Nadu,Printer,Office Equipment,Small Business,Distributor,5,12000,10,54000,44846.8,9153.2,Net Banking,Divya,Pending,3,8,Yes,3.4
ORD10726,24/01/2025,Female,7702129805,Mumbai,Maharashtra,Printer,Office Equipment,Enterprise,Online,5,12000,5,57000,45892.08,11107.92,Cash,Arun,Cancelled,1,10,No,5
ORD10727,12/10/2026,Other,6395753393,Delhi,Delhi,Webcam,Accessories,Consumer,Retail Store,8,3500,5,26600,21222.76,5377.24,Cash,Priya,Returned,5,11,Yes,4.3
ORD10728,05/06/2025,Male,8782451009,Pune,Maharashtra,Tablet,Electronics,Small Business,Direct Sales,8,28000,8,206080,186691.77,19388.23,Cash,Vijay,Completed,4,10,No,2
ORD10729,04/06/2025,F,9297585004,Chennai,Tamil Nadu,Tablet,Electronics,Small Business,Direct Sales,1,28000,3,27160,19526.42,7633.58,EMI,Divya,Cancelled,,10,Yes,2.6
ORD10730,01/07/2026,Other,7496880286,Mumbai,Maharashtra,Keyboard,Accessories,Consumer,Distributor,5,1800,3,8730,5797.94,2932.06,Debit Card,Divya,Pending,2,5,Yes,3.3
ORD10731,21/05/2025,Male,7906761288,Mumbai,Maharashtra,Headset,Accessories,Corporate,Direct Sales,4,2200,20,7040,6206.49,833.51,UPI,Meena,Returned,4,4,Yes,4.3
ORD10732,16/08/2026,Male,9249599563,Bangalore,Karnataka,SSD,Storage,Corporate,Online,2,6500,3,12610,9640.91,2969.09,Net Banking,Anitha,Cancelled,,6,No,2.6
ORD10733,25/04/2025,Female,9450626855,Kochi,Kerala,Monitor,Electronics,Enterprise,Direct Sales,6,18000,8,99360,73576.98,25783.02,UPI,Sneha,Cancelled,3,2,No,4.8
ORD10734,04/02/2026,Other,8780388378,Mumbai,Maharashtra,Headset,Accessories,Small Business,Online,2,2200,15,3740,3407.62,332.38,Credit Card,Divya,Pending,5,1,Yes,3.6
ORD10735,03/08/2025,Female,8652378656,Trichy,Tamil Nadu,Keyboard,Accessories,Enterprise,Retail Store,1,1800,0,1800,1373.56,426.44,Net Banking,Karthik,Pending,5,3,Yes,3.1
ORD10736,18/02/2026,Other,7378996901,Hyderabad,Telangana,Monitor,Electronics,Consumer,Online,1,18000,8,16560,12041.61,4518.39,Debit Card,Arun,Returned,1,12,Yes,4.7
ORD10737,22/06/2026,Male,7497510805,Kochi,Kerala,Laptop,Electronics,Corporate,Online,7,55000,20,308000,294002.09,13997.91,Net Banking,Priya,Completed,4,8,No,4.6
ORD10738,15/10/2026,Female,9863533486,Trichy,Tamil Nadu,Webcam,Accessories,Small Business,Retail Store,3,3500,20,8400,8030.24,369.76,Debit Card,Suresh,Cancelled,5,11,Yes,3.4
ORD10739,27/05/2025,Other,6407116477,Mumbai,Maharashtra,SSD,Storage,Enterprise,Distributor,3,6500,3,18915,14498.96,4416.04,Cash,Priya,Pending,2,5,Yes,4.2
ORD10740,14/06/2026,Female,7812566198,Delhi,Delhi,Headset,Accessories,Small Business,Retail Store,8,2200,15,14960,13407.47,1552.53,Cash,Arun,Returned,,1,Yes,4.9
ORD10741,15/06/2025,Other,8064918807,Hyderabad,Telangana,Laptop,Electronics,Enterprise,Distributor,1,55000,20,44000,44590.99,-590.99,Credit Card,Anitha,Returned,4,4,No,3.9
ORD10742,11/06/2026,Female,7464510786,Trichy,Tamil Nadu,Webcam,Accessories,Enterprise,Direct Sales,2,3500,15,5950,4809.23,1140.77,EMI,Priya,Cancelled,5,5,Yes,4.3
ORD10743,14/04/2026,Other,7270079541,Chennai,Tamil Nadu,Tablet,Electronics,Corporate,Distributor,3,28000,0,84000,56658.84,27341.16,Debit Card,Meena,Returned,5,2,Yes,3.2
ORD10744,18/01/2025,Other,8581001737,Mumbai,Maharashtra,Webcam,Accessories,Corporate,Online,3,3500,20,8400,8225.05,174.95,Cash,Sneha,Pending,,9,Yes,3.1
ORD10745,05/06/2025,Male,7195810743,Hyderabad,Telangana,Monitor,Electronics,Consumer,Direct Sales,4,18000,20,57600,60721.61,-3121.61,Debit Card,Vijay,Returned,4,8,No,2.4
ORD10746,16/11/2026,Other,6286967409,Chennai,Tamil Nadu,Headset,Accessories,Consumer,Direct Sales,2,2200,5,4180,3476.01,703.99,Credit Card,Karthik,Returned,2,4,No,4.4
ORD10747,14/03/2025,Female,6530305716,Coimbatore,Tamil Nadu,Tablet,Electronics,Corporate,Retail Store,4,28000,3,108640,91866.76,16773.24,Net Banking,Karthik,Cancelled,3,1,Yes,3.6
ORD10748,02/11/2025,Female,6660036000,Bangalore,Karnataka,Webcam,Accessories,Consumer,Distributor,8,3500,3,27160,21798.03,5361.97,Debit Card,Arun,Returned,3,2,No,3.3
ORD10749,01/04/2025,Female,7036343804,Trichy,Tamil Nadu,Keyboard,Accessories,SMB,Direct Sales,5,1800,3,8730,6709.33,2020.67,Net Banking,Arun,Completed,3,12,No,4.7
ORD10750,01/01/2026,Other,9461707086,Delhi,Delhi,Webcam,Accessories,Enterprise,Retail Store,7,3500,15,20825,20107.42,717.58,Cash,Meena,Pending,5,7,No,2.3
ORD10751,15/11/2026,Male,8535504015,Kochi,Kerala,Smartphone,Electronics,Consumer,Online,7,32000,10,201600,166779.65,34820.35,UPI,Divya,Cancelled,5,11,No,4.4
ORD10752,20/06/2026,Other,9900179544,Delhi,Delhi,Laptop,Electronics,Consumer,Retail Store,8,55000,20,352000,321454.46,30545.54,Cash,Karthik,Completed,,6,Yes,2.9
ORD10753,03/01/2026,Male,7188127446,Chennai,Tamil Nadu,Tablet,Electronics,Enterprise,Online,8,28000,20,179200,186777.18,-7577.18,Debit Card,Meena,Cancelled,2,4,No,4.2
ORD10754,27/12/2025,Female,9559166864,Hyderabad,Telangana,Printer,Office Equipment,Small Business,Online,8,12000,20,76800,61567.55,15232.45,EMI,Priya,Returned,3,10,No,3.9
ORD10755,26/12/2025,Male,6723887498,Mumbai,Maharashtra,Tablet,Electronics,Small Business,Online,5,28000,20,112000,110568.51,1431.49,UPI,Divya,Cancelled,5,12,No,4.3
ORD10756,23/07/2025,Other,7737903065,Hyderabad,Telangana,Webcam,Accessories,Small Business,Retail Store,7,3500,10,22050,19280.34,2769.66,EMI,Sneha,Cancelled,4,3,No,2.3
ORD10757,30/03/2026,Male,8866982243,Madurai,Tamil Nadu,Headset,Accessories,Small Business,Online,2,2200,5,4180,3783.41,396.59,Net Banking,Divya,Pending,2,4,No,3.9
ORD10758,22/01/2025,Female,8389386297,Hyderabad,Telangana,Mouse,Accessories,Corporate,Direct Sales,1,900,5,855,610.63,244.37,Credit Card,Suresh,Returned,,10,No,4.2
ORD10759,29/08/2025,Male,8977267325,Pune,Maharashtra,Printer,Office Equipment,Corporate,Distributor,7,12000,5,79800,59428.61,20371.39,EMI,Divya,Pending,1,9,No,3.6
ORD10760,20/12/2026,Female,7155919325,Madurai,Tamil Nadu,Monitor,Electronics,Consumer,Direct Sales,4,18000,15,61200,50659.36,10540.64,Cash,Meena,Returned,5,7,Yes,4.9
ORD10761,22/12/2025,Male,8929197818,Chennai,Tamil Nadu,Keyboard,Accessories,Small Business,Online,8,1800,10,12960,11175.36,1784.64,EMI,Rahul,Cancelled,,1,No,3.3
ORD10762,06/07/2026,Female,6998856260,Coimbatore,Tamil Nadu,Keyboard,Accessories,Enterprise,Retail Store,4,1800,15,6120,5245.25,874.75,Cash,Anitha,Cancelled,1,10,Yes,4.1
ORD10763,21/09/2026,Other,6692379737,Madurai,Tamil Nadu,Printer,Office Equipment,Corporate,Retail Store,2,12000,20,19200,20509.56,-1309.56,Cash,Karthik,Pending,1,11,No,4.2
ORD10764,03/12/2026,Other,8037564969,Bangalore,Karnataka,Printer,Office Equipment,Corporate,Distributor,2,12000,8,22080,18186.26,3893.74,Credit Card,Priya,Cancelled,3,3,No,4.6
ORD10765,21/08/2025,Female,7940154789,Bangalore,Karnataka,Smartphone,Electronics,Consumer,Distributor,3,32000,5,91200,68768.9,22431.1,UPI,Anitha,Completed,5,1,No,2.3
ORD10766,10/11/2025,Female,9690917194,Kochi,Kerala,Laptop,Electronics,Consumer,Retail Store,1,55000,0,55000,38414.55,16585.45,Credit Card,Anitha,Returned,2,9,Yes,4.9
ORD10767,28/03/2026,Male,9497655886,Hyderabad,Telangana,Monitor,Electronics,Enterprise,Online,6,18000,10,97200,71545.98,25654.02,Cash,Arun,Completed,3,5,Yes,3
ORD10768,10/09/2026,Female,9988334416,Madurai,Tamil Nadu,Keyboard,Accessories,Enterprise,Direct Sales,3,1800,0,5400,3992.96,1407.04,UPI,Suresh,Completed,3,4,No,2.4
ORD10769,07/05/2026,Male,9641162303,Mumbai,Maharashtra,Smartphone,Electronics,Consumer,Distributor,7,32000,0,224000,158143.36,65856.64,Cash,Anitha,Returned,5,11,Yes,2.8
ORD10770,13/03/2026,Male,8106532613,Trichy,Tamil Nadu,Keyboard,Accessories,Consumer,Direct Sales,4,1800,5,6840,6095.66,744.34,UPI,Sneha,Returned,5,7,No,3.5
ORD10771,11/11/2025,Other,6744570204,Chennai,Tamil Nadu,Headset,Accessories,Small Business,Online,1,2200,3,2134,1863.9,270.1,Cash,Arun,COMPLETE,3,7,Yes,3.1
ORD10772,02/07/2025,Male,6423701678,Chennai,Tamil Nadu,Webcam,Accessories,Enterprise,Retail Store,7,3500,15,20825,18179.24,2645.76,Credit Card,Sneha,Completed,,4,No,2.6
ORD10773,07/12/2026,Male,8832935468,Chennai,Tamil Nadu,SSD,Storage,Small Business,Retail Store,1,6500,8,5980,4351.41,1628.59,Net Banking,Divya,Cancelled,4,1,Yes,2.4
ORD10774,29/12/2026,Other,9163817070,Madurai,Tamil Nadu,Mouse,Accessories,Small Business,Direct Sales,5,900,105,4140,3524.83,615.17,EMI,Arun,Returned,4,7,No,4.5
ORD10775,11/12/2026,Male,8847404533,Trichy,Tamil Nadu,Mouse,Accessories,Corporate,Online,5,900,10,4050,2801.26,1248.74,EMI,Priya,Completed,2,8,Yes,2.6
ORD10776,13/12/2026,Female,7222797907,Hyderabad,Telangana,Printer,Office Equipment,Small Business,Online,5,12000,15,51000,47496.34,3503.66,UPI,Vijay,Pending,1,9,No,2.6
ORD10777,23/08/2025,Male,9275090405,Chennai,Tamil Nadu,Webcam,Accessories,Consumer,Retail Store,8,3500,8,25760,18094.79,7665.21,Net Banking,Anitha,Cancelled,4,12,Yes,3.3
ORD10778,22/11/2025,Male,7466076292,Kochi,Kerala,Laptop,Electronics,Small Business,Retail Store,4,55000,20,176000,147510.78,28489.22,Debit Card,Meena,Pending,,1,No,3.1
ORD10779,19/07/2025,Male,9742365255,Kochi,Kerala,Headset,Accessories,Enterprise,Online,2,2200,3,4268,2922.27,1345.73,Credit Card,Anitha,Cancelled,,3,Yes,3.6
ORD10780,15/06/2026,Other,6729780389,Chennai,Tamil Nadu,Printer,Office Equipment,Small Business,Distributor,2,12000,15,20400,15255.16,5144.84,UPI,Karthik,Completed,,4,Yes,3.1
ORD10781,18/08/2025,Other,6317501220,Chennai,Tamil Nadu,SSD,Storage,Consumer,Direct Sales,7,6500,20,36400,34401.15,1998.85,Cash,Vijay,Cancelled,,10,No,3.3
ORD10782,14/10/2026,Female,8304055276,Trichy,Tamil Nadu,Mouse,Accessories,Small Business,Retail Store,5,900,5,4275,3848.54,426.46,Credit Card,Rahul,Pending,4,5,Yes,3.1
ORD10783,25/02/2026,Female,6536974939,Coimbatore,Tamil Nadu,Laptop,Electronics,Small Business,Retail Store,5,55000,3,266750,173308.62,93441.38,Net Banking,Vijay,Returned,4,12,No,3.3
ORD10784,13/02/2026,Male,7056592524,Trichy,Tamil Nadu,Tablet,Electronics,Corporate,Retail Store,6,28000,5,159600,117304.76,42295.24,Cash,Divya,Cancelled,4,9,No,3.1
ORD10785,10/07/2026,Other,7770032700,Mumbai,Maharashtra,Headset,Accessories,Consumer,Retail Store,7,2200,3,14938,11285.98,3652.02,Credit Card,Sneha,Pending,,7,No,2.5
ORD10786,26/06/2025,Male,8754096836,Chennai,Tamil Nadu,Smartphone,Electronics,Enterprise,Retail Store,4,32000,8,117760,96790.31,20969.69,Credit Card,Vijay,Cancelled,4,4,Yes,4.3
ORD10787,08/03/2025,Male,7423818740,Delhi,Delhi,Smartphone,Electronics,Consumer,Distributor,1,32000,15,27200,20585.46,6614.54,Debit Card,Divya,Pending,2,5,Yes,3.1
ORD10788,29/06/2025,Other,6686389035,Madurai,Tamil Nadu,Printer,Office Equipment,Corporate,Retail Store,8,12000,8,88320,67321.82,20998.18,Net Banking,Priya,Returned,2,9,No,4.1
ORD10789,01/04/2026,Female,8030716750,Mumbai,Maharashtra,Headset,Accessories,Enterprise,Direct Sales,2,2200,15,3740,3726.34,13.66,Credit Card,Arun,Cancelled,4,10,Yes,3.3
ORD10790,14/01/2026,Other,7288939172,Trichy,Tamil Nadu,Laptop,Electronics,Enterprise,Retail Store,6,55000,5,313500,282834.97,30665.03,UPI,Divya,Cancelled,3,12,Yes,3.1
ORD10791,16/09/2025,Other,9883852457,Chennai,Tamil Nadu,Smartphone,Electronics,Consumer,Direct Sales,7,32000,3,217280,158514.01,58765.99,Debit Card,Karthik,Completed,,4,No,2.8
ORD10792,04/11/2026,Female,8367704310,Delhi,Delhi,Tablet,Electronics,Consumer,Retail Store,1,28000,5,26600,22399.98,4200.02,Cash,Arun,Completed,3,7,Yes,4.7
ORD10793,15/12/2026,Other,9666298587,Coimbatore,Tamil Nadu,Tablet,Electronics,Enterprise,Direct Sales,1,28000,15,23800,21875.19,1924.81,EMI,Sneha,Pending,3,12,No,3.7
ORD10794,19/11/2026,Other,9847513935,Pune,Maharashtra,Smartphone,Electronics,Consumer,Online,5,32000,0,160000,134272.92,25727.08,Credit Card,Priya,Pending,1,3,No,2.2
ORD10795,14/01/2025,Male,6671061962,Mumbai,Maharashtra,SSD,Storage,Enterprise,Distributor,2,6500,20,10400,8295.28,2104.72,EMI,Priya,Completed,1,12,Yes,2.6
ORD10796,04/01/2025,Male,6214742470,Hyderabad,Telangana,Monitor,Electronics,Consumer,Direct Sales,2,18000,15,30600,30540.03,59.97,Debit Card,Suresh,Pending,4,4,No,3.8
ORD10797,04/03/2025,Male,6341700295,Trichy,Tamil Nadu,Keyboard,Accessories,Corporate,Retail Store,5,1800,15,7650,7040.5,609.5,Debit Card,Karthik,Pending,,2,Yes,2.6
ORD10798,30/08/2026,Other,8751334491,Mumbai,Maharashtra,Printer,Office Equipment,Small Business,Retail Store,3,12000,8,,27808.97,5311.03,Net Banking,Rahul,Cancelled,,4,Yes,4
ORD10799,21/05/2026,Other,9245492559,Pune,Maharashtra,Headset,Accessories,Corporate ,Online,3,2200,0,6600,4189.61,2410.39,EMI,Meena,Completed,,11,Yes,3
ORD10800,23/11/2025,Female,8146173400,Madurai,Tamil Nadu,Printer,Office Equipment,Small Business,Direct Sales,2,12000,10,21600,16391.64,5208.36,Debit Card,Suresh,Pending,2,10,Yes,2.1
ORD10801,17/02/2026,Male,6610241354,Coimbatore,Tamil Nadu,Printer,Office Equipment,Enterprise,Direct Sales,8,12000,8,88320,66993.43,21326.57,UPI,Karthik,Cancelled,4,11,Yes,3.2
ORD10802,08/07/2025,Female,8028462480,Coimbatore,Tamil Nadu,Laptop,Electronics,Corporate,Distributor,3,55000,3,160050,125780.31,34269.69,Debit Card,Divya,Completed,4,7,Yes,2.9
ORD10803,27/05/2026,Female,8859542876,Bengaluru,Maharashtra,Webcam,Accessories,Consumer,Distributor,4,3500,3,13580,10314.76,3265.24,UPI,Priya,Cancelled,,8,No,2.4
ORD10804,12/11/2025,Other,7334068038,Bangalore,Tamil Nadu,Webcam,Accessories,Enterprise,Online,4,3500,8,12880,10328.1,2551.9,Cash,Karthik,Cancelled,3,12,No,4.4
ORD10805,14/01/2026,Female,8956147725,Delhi,Delhi,Keyboard,Accessories,Corporate,Distributor,8,1800,0,14400,8989.21,5410.79,EMI,Meena,Cancelled,5,6,No,4.1
ORD10806,31/08/2025,Female,9824913437,Delhi,Delhi,Keyboard,Accessories,Consumer,Distributor,4,1800,15,6120,5488.42,631.58,Cash,Priya,Returned,2,10,No,2.2
ORD10807,17/07/2025,Female,9641156372,Trichy,Tamil Nadu,Smartphone,Electronics,Consumer,Direct Sales,5,32000,0,160000,116460.22,43539.78,Credit Card,Divya,Completed,3,6,No,3.7
ORD10808,04/07/2026,Other,8598804887,Delhi,Delhi,Headset,Accessories,Consumer,Distributor,8,2200,5,16720,13466.55,3253.45,EMI,Arun,Pending,5,9,No,2.7
ORD10809,28/05/2025,Other,8765908583,Coimbatore,Tamil Nadu,Tablet,Electronics,Enterprise,Online,1,28000,5,,19113.84,7486.16,Debit Card,Meena,Pending,4,11,No,3.7
ORD10810,12/04/2026,Female,,Trichy,Tamil Nadu,SSD,Storage,Corporate,Retail Store,6,6500,0,39000,32949.41,6050.59,Debit Card,Arun,Completed,1,6,No,3.1
ORD10811,28/11/2025,Other,9590907564,Coimbatore,Tamil Nadu,Printer,Office Equipment,Consumer,Distributor,1,12000,15,10200,8690.67,1509.33,Debit Card,Anitha,Completed,5,1,Yes,3.5
ORD10812,01/01/2027,Female,7452377785,Hyderabad,Telangana,Monitor,Electronics,Consumer,Direct Sales,3,18000,0,54000,40255.24,13744.76,Debit Card,Priya,Returned,4,9,Yes,3.6
ORD10813,12/06/2025,Male,6242726537,Hyderabad,Telangana,Tablet,Electronics,Consumer,Online,2,28000,20,44800,37505.5,7294.5,EMI,Divya,Returned,1,1,Yes,4.3
ORD10814,12/10/2026,Other,9287955005,Hyderabad,Telangana,Keyboard,Accessories,Small Business,Direct Sales,6,1800,5,10260,7700.47,2559.53,UPI,Vijay,Completed,1,4,Yes,2.6
ORD10815,19/08/2026,Female,6913875994,Trichy,Tamil Nadu,SSD,Storage,Corporate,Online,1,6500,5,6175,5124.85,1050.15,EMI,Anitha,Cancelled,3,9,No,3.5
ORD10816,24/09/2025,Female,6123770114,Mumbai,Maharashtra,Keyboard,Accessories,Enterprise,Direct Sales,5,1800,5,8550,6002.87,2547.13,Credit Card,Karthik,Completed,1,7,Yes,4.2
ORD10817,08/08/2025,Female,6233506875,Mumbai,Maharashtra,Mouse,Accessories,Corporate,Distributor,5,900,20,3600,3534.93,65.07,Credit Card,Suresh,Completed,3,1,Yes,4.5
ORD10818,02/12/2025,Male,9954887270,Mumbai,Maharashtra,Printer,Office Equipment,Enterprise,Direct Sales,8,12000,15,81600,68472.69,13127.31,Cash,Anitha,Cancelled,,4,Yes,3.8
ORD10819,08/10/2025,Female,9129949804,Chennai,Tamil Nadu,Laptop,Electronics,Corporate,Online,1,55000,20,44000,34248,9752,UPI,Sneha,Pending,,4,No,4.2
ORD10820,01/11/2025,Male,7128398094,Bangalore,Karnataka,Printer,Office Equipment,Enterprise,Retail Store,5,12000,8,55200,46612.21,8587.79,UPI,Arun,Returned,2,1,Yes,2.3
ORD10821,31/07/2026,Male,6279850492,Trichy,Tamil Nadu,Mouse,Accessories,Enterprise,Direct Sales,5,900,5,4275,2814.36,1460.64,UPI,Arun,Returned,4,8,No,2.5
ORD10822,15/10/2025,Male,9444310451,Madurai,Tamil Nadu,Laptop,Electronics,Small Business,Online,1,55000,15,46750,34931.74,11818.26,EMI,Rahul,Pending,2,12,No,4.4
ORD10823,16/05/2026,Female,7563517539,Madurai,Tamil Nadu,Laptop,Electronics,Consumer,Distributor,7,55000,10,346500,326678.33,19821.67,Net Banking,Meena,Pending,3,11,No,4.2
ORD10824,21/02/2026,Female,8007829244,Hyderabad,Telangana,Webcam,Accessories,Small Business,Distributor,6,3500,15,17850,16242.14,1607.86,Credit Card,Meena,Returned,3,7,Yes,3.8
ORD10825,07/07/2026,Female,8174769026,Delhi,Delhi,Keyboard,Accessories,Corporate,Distributor,6,1800,15,9180,7905.31,1274.69,Cash,Karthik,Pending,2,12,No,2.2
ORD10826,05/01/2025,Other,6974022683,Bangalore,Karnataka,Tablet,Electronics,Small Business,Direct Sales,1,28000,10,25200,18057.64,7142.36,UPI,Sneha,Cancelled,5,7,No,2.7
ORD10827,10/04/2026,M,6002560298,Coimbatore,Tamil Nadu,Printer,Office Equipment,Consumer,Direct Sales,2,12000,3,23280,18569.1,4710.9,Credit Card,Priya,Cancelled,2,7,No,4.5
ORD10828,30/10/2025,Other,9876543210,Bengaluru,Karnataka,Webcam,Accessories,Consumer,Distributor,4,3500,0,14000,8734.5,5265.5,Net Banking,Priya,Returned,3,11,No,2
ORD10829,08/11/2025,Female,8728247411,Pune,Maharashtra,SSD,Storage,Consumer,Direct Sales,6,6500,8,35880,27689.21,8190.79,UPI,Meena,Cancelled,3,1,No,4.1
ORD10830,28/09/2026,Male,7631947122,Kochi,Kerala,Tablet,Electronics,Consumer,Direct Sales,2,28000,8,51520,43974.66,7545.34,UPI,Meena,Cancelled,5,2,Yes,2.7
ORD10831,11/09/2026,Female,8373509576,Trichy,Tamil Nadu,Monitor,Electronics,Enterprise,Retail Store,7,18000,15,107100,88322.45,18777.55,Cash,Vijay,Completed,1,11,Yes,3.8
ORD10832,20/04/2026,Female,9441590258,Kochi,Kerala,Laptop,Electronics,Consumer,Distributor,8,55000,0,440000,325818.87,114181.13,Cash,Priya,Returned,2,8,No,4.6
ORD10833,08/06/2025,Female,7069630090,Pune,Maharashtra,Laptop,Electronics,Consumer,Direct Sales,6,55000,8,303600,213286.23,90313.77,EMI,Karthik,Returned,1,5,Yes,2.7
ORD10834,19/12/2026,Male,6566931405,Trichy,Tamil Nadu,SSD,Storage,Consumer,Direct Sales,4,6500,15,22100,18894.72,3205.28,Net Banking,Sneha,Returned,1,12,No,3.9
ORD10835,25/07/2026,Male,6374705652,Coimbatore,Tamil Nadu,Monitor,Electronics,Small Business,Distributor,8,18000,-5,144000,98918.86,45081.14,Net Banking,Vijay,Pending,2,2,Yes,2.5
ORD10836,14/07/2026,Female,6286984909,Hyderabad,Telangana,SSD,Storage,Corporate,Direct Sales,4,6500,8,23920,20237.54,3682.46,UPI,Suresh,Completed,2,4,Yes,2.9
ORD10837,13/01/2025,Other,8278563058,Chennai,Tamil Nadu,Tablet,Electronics,Consumer,Distributor,6,28000,0,168000,124731.1,43268.9,Credit Card,Sneha,Pending,4,4,Yes,4
ORD10838,21/07/2026,Male,6627547946,Trichy,Tamil Nadu,Smartphone,Electronics,Corporate,Retail Store,4,32000,0,128000,84656.68,43343.32,UPI,Meena,Completed,5,3,Yes,3.9
ORD10839,03/03/2025,Female,6118821302,Delhi,Delhi,Tablet,Electronics,Corporate,Distributor,4,28000,20,89600,76495.15,13104.85,Net Banking,Meena,Pending,,3,No,3.8
ORD10840,22/10/2025, Male ,6132774667,Coimbatore,Tamil Nadu,Webcam,Accessories,Enterprise,Online,3,3500,3,10185,8019.43,2165.57,Cash,Priya,Pending,,1,No,2.8
ORD10841,12/09/2026,Other,8095031401,Trichy,Tamil Nadu,Headset,Accessories,Enterprise,Retail Store,6,2200,,12540,10833.48,1706.52,Net Banking,Sneha,Completed,,8,No,3.6
ORD10842,05/10/2025,Male,7344546502,Chennai ,Karnataka,SSD,Storage,Small Business,Retail Store,5,6500,15,27625,22242.05,5382.95,Cash,Divya,Cancelled,3,4,No,3.6
